name,popularity,albumName,artistNames,spotifyUri
From Point a to Point B (Infinity),0,Sad Sappy Sucker,Modest Mouse,spotify:track:6xAGR6osOiinQD7LsdcvOE
Dukes Up,0,Sad Sappy Sucker,Modest Mouse,spotify:track:6kPKKwIpS3sRDJByPSQHri
Think Long,0,Sad Sappy Sucker,Modest Mouse,spotify:track:50Zk8ot8uAsapK7LssEGyf
Race Car Grin You Ain't No Landmark,0,Sad Sappy Sucker,Modest Mouse,spotify:track:740NsYIdNa2S3sJ1MqUCDF
Sucker Bet,0,Sad Sappy Sucker,Modest Mouse,spotify:track:7paje1ChuUNkAHaWiB3FoT
Swy,0,Sad Sappy Sucker,Modest Mouse,spotify:track:5FvIjWgPQTklf3i5xEZv9W
"3rd Planet - Live at the Social, Orlando, FL - February 2004",23,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:2OOPz8wZMeU6LvtkbuUivn
"Never Ending Math Equation - Live at the Social, Orlando, FL - February 2004",21,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:4cr7fuS36WkfFXb4Lt6DIJ
"Wild Packs of Family Dogs - Live at the Social, Orlando, FL - February 2004",20,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:0C3j9mSQhiePn9nljEjP1D
"Broke - Live at the Social, Orlando, FL - February 2004",25,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:3qGMykHcjGcsIRj35fUoS7
"Paper Thin Walls - Live at the Social, Orlando, FL - February 2004",22,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:5JxwsDnBOTlnBvgb7gw98r
"I Came As a Rat - Live at the Social, Orlando, FL - February 2004",21,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:49ObfNOw2LjlW1KeMKa7XQ
"Doin' the Cockroach - Live at the Social, Orlando, FL - February 2004",20,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:1eyQ58phnlbaoyLSWcma6Q
"Interstate 8 - Live at the Social, Orlando, FL - February 2004",21,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:6gy2A4FH3wtv2Pgyc3MdBs
"The Good Times Are Killing Me - Live at the Social, Orlando, FL - February 2004",23,Baron Von Bullshit Rides Again,Modest Mouse,spotify:track:6K5bFg5C8kasbgUPYgPucG
Dance Hall,42,Good News For People Who Love Bad News,Modest Mouse,spotify:track:1UnB75lnUCGkgru3tEsQYY
Interlude (Milo),37,Good News For People Who Love Bad News,Modest Mouse,spotify:track:0SCJXZZKUHgbWmUkhCpA9H
Black Cadillacs,43,Good News For People Who Love Bad News,Modest Mouse,spotify:track:0UhIdavKe4EQSJCTPd6wQa
The Good Times Are Killing Me,49,Good News For People Who Love Bad News,Modest Mouse,spotify:track:1fBO9S4vo5cfCfRK1Ofaxa
Horn Intro,1,Good News For People Who Love Bad News,Modest Mouse,spotify:track:5nKe9PgCtEhqdnvXAQIBhF
The World At Large,58,Good News For People Who Love Bad News,Modest Mouse,spotify:track:5op53ANI4exiWqFHKuwWxd
Float On,73,Good News For People Who Love Bad News,Modest Mouse,spotify:track:2lwwrWVKdf3LR9lbbhnr6R
Ocean Breathes Salty,56,Good News For People Who Love Bad News,Modest Mouse,spotify:track:4ToYlykhwpW98KtMIGnWQK
Dig Your Grave,0,Good News For People Who Love Bad News,Modest Mouse,spotify:track:5OyurLkQVrXM7I33eiF696
Bury Me With It,45,Good News For People Who Love Bad News,Modest Mouse,spotify:track:72zsr1jSMnaMPtl713jXeJ
Bukowski,50,Good News For People Who Love Bad News,Modest Mouse,spotify:track:27QCaXOhT6qY0NT6tv5IZ6
This Devil's Workday,41,Good News For People Who Love Bad News,Modest Mouse,spotify:track:5b9lH8ThEcXGWsBM3TqAi5
The View,45,Good News For People Who Love Bad News,Modest Mouse,spotify:track:7mKkJuVgkR72ozJGvJOTHP
Satin In A Coffin,44,Good News For People Who Love Bad News,Modest Mouse,spotify:track:604fgWYaIUfr9UtBe9bj1p
Blame It On the Tetons,44,Good News For People Who Love Bad News,Modest Mouse,spotify:track:2q5zd5u4A4JzAbes2VDPjk
One Chance,43,Good News For People Who Love Bad News,Modest Mouse,spotify:track:2FgVVn5jX8lE7nSLnYKLhE
Interstate 8,0,Building Nothing out of Something,Modest Mouse,spotify:track:1kgR2dIgkqXrWZtzoOFQn2
Broke,0,Building Nothing out of Something,Modest Mouse,spotify:track:0ZW2Ajp6Aoc4wrQBzYjF6N
Medication,0,Building Nothing out of Something,Modest Mouse,spotify:track:2QxNbAA2Ivg4W8gLAlqGzn
Workin' on Leavin' the Livin',0,Building Nothing out of Something,Modest Mouse,spotify:track:38EYtYO6oyWPDqOXMNZE1U
All Night Diner,0,Building Nothing out of Something,Modest Mouse,spotify:track:2ZnzsAZKhVqJh9UUC0xec5
A Life of Arctic Sounds,0,Building Nothing out of Something,Modest Mouse,spotify:track:4y62ZA8QlNnDP886w2KD5J
Grey Ice Water,0,Building Nothing out of Something,Modest Mouse,spotify:track:4fcZJvLzJ4Laeu1N6yVHLA
"Whenever You Breath out, I Breathe In (Positive Negative)",0,Building Nothing out of Something,Modest Mouse,spotify:track:1fiE4wJ16gQkiWfPGPTfMC
Never Ending Math Equation,0,Building Nothing out of Something,Modest Mouse,spotify:track:5KTaAvodoyuWIUOetdsEFd
Baby Blue Sedan,0,Building Nothing out of Something,Modest Mouse,spotify:track:7KwNvJeLjjfcrggFDqnb2m
Sleepwalkin',0,Building Nothing out of Something,Modest Mouse,spotify:track:5pCohGVPgEl4VmQxkOkQ8V
Other People's Lives,0,Building Nothing out of Something,Modest Mouse,spotify:track:5T9cDyrTFwAhgUeJZ27nrz
3rd Planet,0,The Moon & Antarctica,Modest Mouse,spotify:track:6V0g1p7KaOzWc3wbjPlQuX
Gravity Rides Everything,0,The Moon & Antarctica,Modest Mouse,spotify:track:4G2yqD7N1igPRafkvJb7S4
Dark Center Of The Universe,0,The Moon & Antarctica,Modest Mouse,spotify:track:6EioHKpU83pVCwbeqrA0oE
Perfect Disguise,0,The Moon & Antarctica,Modest Mouse,spotify:track:3A4UV1tW9VbcXWvHoOYMqR
Tiny Cities Made Of Ashes,0,The Moon & Antarctica,Modest Mouse,spotify:track:6dHqtNpPSQajmh85IKItB9
A Different City,0,The Moon & Antarctica,Modest Mouse,spotify:track:2n6UaxBCDodmV8osVV4Jcv
Alone Down There,0,The Moon & Antarctica,Modest Mouse,spotify:track:4189sF4bchynP1R2YRYtcJ
The Stars Are Projectors,0,The Moon & Antarctica,Modest Mouse,spotify:track:1Sm2di9w0jFLaOCLR9rDfv
Wild Packs of Family Dogs,0,The Moon & Antarctica,Modest Mouse,spotify:track:4R9ajHtzcR623rxK4zb7l5
Paper Thin Walls,0,The Moon & Antarctica,Modest Mouse,spotify:track:0MXoCt3yldHMwebN3fMEB5
Lives,0,The Moon & Antarctica,Modest Mouse,spotify:track:2ROQMg9bSzYg29qs0JLALO
Life Like Weeds,0,The Moon & Antarctica,Modest Mouse,spotify:track:0RYrAMRW89DAUUO9cNEm0q
What People Are Made Of,0,The Moon & Antarctica,Modest Mouse,spotify:track:3QZAFtMBuvAGGmim8KIZDx
Perfect Disguise - BBC Radio 1 Session Version,0,The Moon & Antarctica,Modest Mouse,spotify:track:2Tq3kEdg20sL4b6uIJe76o
Custom Concern - Instrumental BBC Radio 1 Session Version,0,The Moon & Antarctica,Modest Mouse,spotify:track:0EKBMlDCKAHjZQp33Lxt4e
Tiny Cities Made Of Ashes - BBC Radio 1 Session Version,0,The Moon & Antarctica,Modest Mouse,spotify:track:3yQMqJDqIwpvSivEV3JA2M
The Cold Part,0,The Moon & Antarctica,Modest Mouse,spotify:track:7IE6yI0EyTgLC7TkLp9uv5
I Came As a Rat,0,The Moon & Antarctica,Modest Mouse,spotify:track:7AC6DpCzH5p5Snz0vlaclb
Dramamine,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:4p82pfEa4cayPqXLN6Rhzm
Breakthrough,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:07UYuCXQPXjShoGrDCW3oM
Custom Concern,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:4MN8iMuJhAlXtFeBKtM1PG
Might,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:5tRBSU061Nb7HChnQ7Zvl4
Lounge,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:2nCP547HWpu5mQeglzoRII
Beach Side Property,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:7uNV9LjVf5R3eVoRao44UK
Ionizes & Atomizes,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:1pRV0P4jb57PHhPZEISj81
Head South,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:5WlPS7iug9o5dNwa7ze6Jk
Dog Paddle,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:5w3c9g6mnx6Hzyehmpw6Lq
Novocain Stain,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:5LMLJmP4bV6gJ0ciKqHSOm
Tundra/Desert,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:5OxueB7fn4vBTNF7utdSRd
Ohio,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:6MdDs8jHgpfdC1FC6bfqzg
Exit Does Not Exist,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:0szQkvWM3rasjuIntAEebe
Talking Shit About a Pretty Sunset,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:5PrPN445xZxYuMD4nIR1UC
Make Everyone Happy/Mechanical Birds,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:62solAorGjsvo6K6owt3sO
Space Travel Is Boring,0,This Is a Long Drive for Someone with Nothing to Think About,Modest Mouse,spotify:track:4ABHDdM7Mfj50OhUUBLFPo
Trailer Trash,0,The Lonesome Crowded West,Modest Mouse,spotify:track:0WkhmPY4bLSi1Lvtw72jiO
Polar Opposites,0,The Lonesome Crowded West,Modest Mouse,spotify:track:0uSdPf2hj1cVHBFBjCC1Xr
Teeth Like God's Shoeshine,0,The Lonesome Crowded West,Modest Mouse,spotify:track:13zrBXzVbpjLcIeeQh4qdG
Heart Cooks Brain,0,The Lonesome Crowded West,Modest Mouse,spotify:track:6ccbDtihsiqqviUM0YqbUu
Convenient Parking,0,The Lonesome Crowded West,Modest Mouse,spotify:track:3HV9uqVQnUtg1X2YoMnc6a
Lounge (Closing Time),0,The Lonesome Crowded West,Modest Mouse,spotify:track:59epNe8Rf4El5FanZJNPzX
Jesus Christ Was an Only Child,0,The Lonesome Crowded West,Modest Mouse,spotify:track:7uWv0rMvv73q6L6D6p6yHP
Doin' the Cockroach,0,The Lonesome Crowded West,Modest Mouse,spotify:track:1Ra0py3DxQ2dcWHXhd9wq6
Cowboy Dan,0,The Lonesome Crowded West,Modest Mouse,spotify:track:2yQkUV0EEDMfHQ3BqkcrOa
Out of Gas,0,The Lonesome Crowded West,Modest Mouse,spotify:track:1ycH1N0MEPNi35KERLj92k
Long Distance Drunk,0,The Lonesome Crowded West,Modest Mouse,spotify:track:5R7WXqqalHK2LD5TcrcjHH
Shit Luck,0,The Lonesome Crowded West,Modest Mouse,spotify:track:3b1UyW9VxSymsahmyL3qCD
Truckers Atlas,0,The Lonesome Crowded West,Modest Mouse,spotify:track:5CQ0NywxkvEzdKQsv6Rs5c
Bankrupt on Selling,0,The Lonesome Crowded West,Modest Mouse,spotify:track:5qUxsld5bdqut4zm5dGuGI
"Styrofoam Boots/It's All Nice on Ice, Alright",0,The Lonesome Crowded West,Modest Mouse,spotify:track:2bh5ZcwRlY8SvMQiOFgpgq
Astro Black,1,Live at Babylon,Sun Ra Arkestra,spotify:track:0ioTNdt4YMUHac4tnxBULL
Ra #2,6,Live at Babylon,Sun Ra Arkestra,spotify:track:4ivBg1ibPoYsvIJj73yfen
Discipline 27b,0,Live at Babylon,Sun Ra Arkestra,spotify:track:3aMGtceQeLQzXLLjKgcRHG
Stardust,0,Live at Babylon,Sun Ra Arkestra,spotify:track:0azGJF7rxoamWmv1tm6onj
Care Free #2,0,Live at Babylon,Sun Ra Arkestra,spotify:track:1Ngii1QLPlCeUVfBRz4cZp
Dancing Shadows,0,Live at Babylon,Sun Ra Arkestra,spotify:track:0ptSw3TZgWlIhWMQgFeA2H
Satellites Are Spinning,0,Live at Babylon,Sun Ra Arkestra,spotify:track:5HkaBRrV7EAofzo9VVpzbZ
Saturn,1,Live at Babylon,Sun Ra Arkestra,spotify:track:6ItspcAFHz1WyvMI00AcwA
Light From A Hidden Sun - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:0iiqJXcZiQOhPn0maWcw6F
Pin-Points Of Spriral Prisms - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:3BJ5nL6RpfBBUe5CJOmuOp
Silhouettes Of The Shadow World - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:6NLm3ZUmbsu28OXUxfAIta
Cocktails For Two - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:3iXi1oRPLuXRAzkrdsrwn1
'Round Midnight - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:7klY4TnMBnvreTC2cpF603
Lady Bird / Half Nelson - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:0fggB5NZiuhYfqr5vqW9WL
Big John's Special - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:1tjgW8v0AK2oGKjLSnpjhv
Yeah Man! - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:4nZxnl65MJZYIcvV9CR0u7
Disguised Gods in Skullduggery Rendez-Vous - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:24rBDOmRAZykEh6y0x1FRD
Queer Notions - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:3ysag7We4R77Jva2QdD34S
Limehouse Blues - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:19Y5kLpx9bnyHqA3tK3mZt
King Porter Stomp - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:590cMjWurMjXnuC2xux4EB
Take the a Train - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:2pkxqzPnSWAK5Ba2nzDYNJ
Lightnin' - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:098P8obvPKBdZXPMMNvqFi
A Hello-Hello! And Goodbye Too! - Live,0,Sunrise in Different Dimensions,Sun Ra Arkestra,spotify:track:2LmArW4ynULs6tN2ReG0sQ
Watusa,1,The Sun Ra Arkestra Meets Salah Ragab In Egypt,Sun Ra Arkestra,spotify:track:2FMsGFVIrW0oMCpO4Vdvfu
Oriental Mood,4,The Sun Ra Arkestra Meets Salah Ragab In Egypt,Sun Ra Arkestra,spotify:track:3rqw45gpib77DyHIvhMDVx
A Farewell Theme,1,The Sun Ra Arkestra Meets Salah Ragab In Egypt,Sun Ra Arkestra,spotify:track:0W9hjdrwG66djHWRt1TnER
Music For Angela Davis,1,The Sun Ra Arkestra Meets Salah Ragab In Egypt,Sun Ra Arkestra,spotify:track:3zth7nUcg1CSnNNLzV3gbk
Egypt Strut,7,The Sun Ra Arkestra Meets Salah Ragab In Egypt,Sun Ra Arkestra,spotify:track:60vkeblRLuL2ck8nMyjY6B
Dawn,2,The Sun Ra Arkestra Meets Salah Ragab In Egypt,Sun Ra Arkestra,spotify:track:44jRvBqLnG8CeF4mM0zGYA
Ramadan,1,The Sun Ra Arkestra Meets Salah Ragab In Egypt,Sun Ra Arkestra,spotify:track:4W9PcbJTl5uTu0292BLhq5
Dance Of The Language Barrier,0,Mayan Temples,Sun Ra Arkestra,spotify:track:1l7w9u5FJuBFDUCCwHMdKU
Bygone,0,Mayan Temples,Sun Ra Arkestra,spotify:track:5GNmsP8cpAVeGdNuAuzb16
Discipline No. 1,0,Mayan Temples,Sun Ra Arkestra,spotify:track:6ms81eHKsdKGyxHfuelWR9
Alone Together,0,Mayan Temples,Sun Ra Arkestra,spotify:track:1eLFul8qs3cDfwD24uf8fY
Prelude To Stargazers,0,Mayan Temples,Sun Ra Arkestra,spotify:track:1KsxElzgKcbLghHYzSvkd8
Mayan Temples,0,Mayan Temples,Sun Ra Arkestra,spotify:track:5Hp57Yelj8eWlhrg6dxzzi
I'll Never Be The Same,0,Mayan Temples,Sun Ra Arkestra,spotify:track:0g6fZGyQkAimOkW1fe2XxJ
Stardust From Tomorrow,0,Mayan Temples,Sun Ra Arkestra,spotify:track:5y8ANfvyjgX6CScoDpPlT1
El Is The Sound Of Joy,0,Mayan Temples,Sun Ra Arkestra,spotify:track:5tB6TegIsImXxtQhJJ5ZFj
Time After Time,0,Mayan Temples,Sun Ra Arkestra,spotify:track:4lKOkGEd2pfZCkrJ8ZCKZo
Opus In Springtime,0,Mayan Temples,Sun Ra Arkestra,spotify:track:1WHv7eF3zRBATT9178ZhlN
Theme On The Stargazers,0,Mayan Temples,Sun Ra Arkestra,spotify:track:2R1VSolpUmyvQbfG0pTq46
Sunset On The Night On The River Nile,0,Mayan Temples,Sun Ra Arkestra,spotify:track:6vBCC2MijMXMqEjQPfBezo
I Am A Rock,0,Red House Painters II,Red House Painters,spotify:track:5M8qROuH1vfX00NDYk8jQ6
New Jersey,0,Red House Painters II,Red House Painters,spotify:track:3ERAFlbeeGIgwHIwD1qJny
Uncle Joe,0,Red House Painters II,Red House Painters,spotify:track:3HnF7dQvc9igUxDjASUjjw
Star Spangled Banner,0,Red House Painters II,Red House Painters,spotify:track:4g6R5fFSer5hfzBSMWB6ap
Evil,0,Red House Painters II,Red House Painters,spotify:track:7iW1Ii79eNNPMSZRBzJMrR
Bubble,0,Red House Painters II,Red House Painters,spotify:track:6TxSDzVhRikvftlN7MBcpd
Helicopter,0,Red House Painters II,Red House Painters,spotify:track:6Ff2DugY6WZtrj8IcF3egq
Blindfold,0,Red House Painters II,Red House Painters,spotify:track:7pZcGnJyxZ97MRs0C7Bou1
Grace Cathedral Park,0,Red House Painters I,Red House Painters,spotify:track:4vVMUzdYX0DCfgefWcOBOg
Down Through,0,Red House Painters I,Red House Painters,spotify:track:2SVLPqcLvQB2YLnTw6usLa
Katy Song,0,Red House Painters I,Red House Painters,spotify:track:6aIZItn2r8NPrnvVhvcnOr
Mistress,0,Red House Painters I,Red House Painters,spotify:track:3mRvC4uTHjTOwe2z53d7Ac
Things Mean a Lot,0,Red House Painters I,Red House Painters,spotify:track:37EAOzZAXtr8FPLiYuxzKp
Funhouse,0,Red House Painters I,Red House Painters,spotify:track:52ZZMXhtrYGGiEYKWy7hTA
Take Me Out,0,Red House Painters I,Red House Painters,spotify:track:7j5CMCjXqhdZVV3wch4GF6
Rollercoaster,0,Red House Painters I,Red House Painters,spotify:track:0HMZ8LSFXLJyFlLRZIaali
New Jersey,0,Red House Painters I,Red House Painters,spotify:track:33SajD14Ruauqy9rq0lvOk
Dragonflies,0,Red House Painters I,Red House Painters,spotify:track:0srvmw2qxcmDdf4e39dmmR
Mistress (Piano Version),0,Red House Painters I,Red House Painters,spotify:track:7iU8iW5d1eqX6qv5MhSy6D
Mother,0,Red House Painters I,Red House Painters,spotify:track:4q983GNSaNSXVRKqiFcYPl
Strawberry Hill,0,Red House Painters I,Red House Painters,spotify:track:6URhIbeUGqorv8ESmDUttK
Brown Eyes,0,Red House Painters I,Red House Painters,spotify:track:7sq307TstPm6Yb624z10uh
Down Colorful Hill,0,Down Colorful Hill,Red House Painters,spotify:track:0ZNFc8oBhMVAWIPDfLJvpT
Japanese to English,0,Down Colorful Hill,Red House Painters,spotify:track:37jKPWviFRPhsTuqt8Qc0q
24,0,Down Colorful Hill,Red House Painters,spotify:track:7a59bKYE3vZvMTxZdG8QKM
Medicine Bottle,0,Down Colorful Hill,Red House Painters,spotify:track:4TeQ2vG9IVMkqe46CuR0Zl
Lord Kill the Pain,0,Down Colorful Hill,Red House Painters,spotify:track:44vmntAVRiXQpHGZe1CIXR
Michael,0,Down Colorful Hill,Red House Painters,spotify:track:3RDNGKVOmaUnjy2qDLpkNs
Cabezon,0,Ocean Beach,Red House Painters,spotify:track:45H5qttaXmyycyA1EafVmJ
Summer Dress,0,Ocean Beach,Red House Painters,spotify:track:6WoGpYk4Cl0UzosUZrUeEc
San Geronimo,0,Ocean Beach,Red House Painters,spotify:track:50bLhW9P0G69TiQP62qCEU
Shadows,0,Ocean Beach,Red House Painters,spotify:track:0OIyhmV7R9QjNF7CzItiwk
Over My Head,0,Ocean Beach,Red House Painters,spotify:track:7J1iiiHuHKLUvHvN6bPmVr
Red Carpet,0,Ocean Beach,Red House Painters,spotify:track:0OjR4SqvkqZzXYOtmJWPyk
Brockwell Park,0,Ocean Beach,Red House Painters,spotify:track:02zbBzLNw7UJahCcTnkzZr
Moments,0,Ocean Beach,Red House Painters,spotify:track:40gL2ypxwvTJZtPrv3Zr9b
Drop,0,Ocean Beach,Red House Painters,spotify:track:7duYW1vy65MStEuaWVVXpA
Grace Cathedral Park,0,Retrospective,Red House Painters,spotify:track:2THxnRgNjm29dWU3oPzCO1
Rollercoaster,0,Retrospective,Red House Painters,spotify:track:0pHz4vpIkMAMzjXTHcAJcL
Dragon Flies (Rollercoaster Outtake),0,Retrospective,Red House Painters,spotify:track:0bdhU705lo8d8QTxLiEOQi
Japanese to English (Live in Paris),0,Retrospective,Red House Painters,spotify:track:181FjxBnwTMCQADEMNtniu
Shock Me (Live on KCRW),0,Retrospective,Red House Painters,spotify:track:191u1eSlQ6uv2Hb8pmqDjp
Over My Head (4 Track Demo),0,Retrospective,Red House Painters,spotify:track:0vG8LNfrgmifyOtiroy7Sd
Summer Dress (Live on KCRW),0,Retrospective,Red House Painters,spotify:track:2bLEt7Sng18Dy2C1OvPaT6
Shock Me,0,Retrospective,Red House Painters,spotify:track:4oQa0NTAbDv68dF9HMsER1
Katy Song,0,Retrospective,Red House Painters,spotify:track:7B8d3I2cghnB5fjm0bmvqa
Summer Dress,0,Retrospective,Red House Painters,spotify:track:6Aay5YfyfcS5x1TiiKVoT1
New Jersey,0,Retrospective,Red House Painters,spotify:track:5CV1gUaFqsiACO16xCg3mk
Medicine Bottle,0,Retrospective,Red House Painters,spotify:track:5uMq0wOULSthkAHIs3emEp
Michael,0,Retrospective,Red House Painters,spotify:track:3NmmFy2bxDf0D16W99v7aR
San Geronimo,0,Retrospective,Red House Painters,spotify:track:6SAOkh9xaxeyPx5QR2jTWd
Bubble,0,Retrospective,Red House Painters,spotify:track:3iQqQ8FFC8MBRwfRefSVI6
Mistress (Piano Version),0,Retrospective,Red House Painters,spotify:track:4e9bOuv8MhKrXSKaUWQUiu
Drop,0,Retrospective,Red House Painters,spotify:track:3VzH7wlr1v7uJYtqHVDuts
Evil,0,Retrospective,Red House Painters,spotify:track:45D6WK2FjnSIt30Vc8SVuK
Funhouse (Demo),0,Retrospective,Red House Painters,spotify:track:2eRRpy9cnU5E0f0Irph1h5
Waterkill (Demo),0,Retrospective,Red House Painters,spotify:track:3HRkOdNzxLjEd2fkEfq4JY
Uncle Joe (Demo),0,Retrospective,Red House Painters,spotify:track:5Dd6WDnnZ6g0IYg2ssnomd
Helicopter (Demo),0,Retrospective,Red House Painters,spotify:track:7aFEsfRAUUoaT5pjsPMXAu
Brown Eyes (Demo),0,Retrospective,Red House Painters,spotify:track:7zSdoyKdyY1AE6sDInzdV7
Brockwell Park (4 Track Demo),0,Retrospective,Red House Painters,spotify:track:4a53uGHnMeL3ZjWKobIOrv
Shadows (Ocean Beach Outtake),0,Retrospective,Red House Painters,spotify:track:7iiLx2YNHsbJQYLPhsvAKg
Mistress (Live on KCRW),0,Retrospective,Red House Painters,spotify:track:6d8f9lUaNz97I4FMUSMpZy
Instrumental (Demo) Instrumental,0,Retrospective,Red House Painters,spotify:track:4xe0VMFA5XsGTdomZUzNns
Wop-A-Din-Din,0,Old Ramon,Red House Painters,spotify:track:39xDDIL2pj3LKlxxRP6qGY
Byrd Joel,0,Old Ramon,Red House Painters,spotify:track:4ALNWjmoAhPApcay39c2k0
Void,0,Old Ramon,Red House Painters,spotify:track:7IaFvbKVNpUPlZoWkzrsWb
Between Days,0,Old Ramon,Red House Painters,spotify:track:6wvmWfIbo1vd8x4Wy3xDVD
Michigan,0,Old Ramon,Red House Painters,spotify:track:02FH9swuOHraH8IhpRjgQ9
River,0,Old Ramon,Red House Painters,spotify:track:0v5btTYoRTls3L9glFrTPd
Smokey,0,Old Ramon,Red House Painters,spotify:track:76GeHmLrO4WRJR9Ze3JawI
Golden,0,Old Ramon,Red House Painters,spotify:track:2a7xcZtlOiILuPQJdsStkX
Kavita,0,Old Ramon,Red House Painters,spotify:track:6AnRszhb23FlXyLTipv3lG
Cruiser,0,Old Ramon,Red House Painters,spotify:track:0PhfalzFHaEetFK1tCJ0sG
"Fare Thee Well, Miss Carousel",0,Townes Van Zandt,Townes Van Zandt,spotify:track:1Mk5KFw0z8wZHI1k1NkVkP
Doomsday,51,Best of Mf,MF DOOM,spotify:track:70We9AqHenA4jcmXmKzJnZ
Price Tag,0,No Cities to Love,Sleater-Kinney,spotify:track:0VOOIWrc1qkx654OAJLNrQ
Fangless,0,No Cities to Love,Sleater-Kinney,spotify:track:50Uc1CXPd68F4QpZescwXo
Surface Envy,0,No Cities to Love,Sleater-Kinney,spotify:track:5Ex0CFhT3J4AdjvHnOvdDW
No Cities To Love,0,No Cities to Love,Sleater-Kinney,spotify:track:0ZdviWQ9dmO2doDba1DtA2
A New Wave,0,No Cities to Love,Sleater-Kinney,spotify:track:2audHw8H7pcDViQBXAufEZ
No Anthems,0,No Cities to Love,Sleater-Kinney,spotify:track:3lraTGYGDykxkMaFUETIxB
Hey Darling,0,No Cities to Love,Sleater-Kinney,spotify:track:5sA8Bc6PcPartZjA47F3Qc
Fade,0,No Cities to Love,Sleater-Kinney,spotify:track:48NYJAtsY8YP7U1OEU7nYJ
Gimme Love,0,No Cities to Love,Sleater-Kinney,spotify:track:6Y42kCGAmmvrF9gBBH3k1g
Bury Our Friends,0,No Cities to Love,Sleater-Kinney,spotify:track:7jcQIiqLX2wJVHRitsXAS4
The Fox,0,The Woods,Sleater-Kinney,spotify:track:4jfnRiTUOuztAUMeoLL8p6
Wilderness,0,The Woods,Sleater-Kinney,spotify:track:0a3W1UV3AZnRsaP4U1q0Zw
What's Mine Is Yours,0,The Woods,Sleater-Kinney,spotify:track:4UEnG7AT7ilviAaf4q4GvX
Jumpers,0,The Woods,Sleater-Kinney,spotify:track:089EHpvcaDJeRxMkCol2oB
Modern Girl,0,The Woods,Sleater-Kinney,spotify:track:2TV1CEAFvQiiLhqxUOCQnC
Entertain,0,The Woods,Sleater-Kinney,spotify:track:7C7gszJBmB2ODqFyBsJkIb
Rollercoaster,0,The Woods,Sleater-Kinney,spotify:track:2EPlJzpkScBZXE4ZEEXTAV
Steep Air,0,The Woods,Sleater-Kinney,spotify:track:2qVYb3iiqAEBFHjTsxhh6V
Let's Call It Love,0,The Woods,Sleater-Kinney,spotify:track:3HUgF2iccaNR8X16K3Q5YJ
Night Light,0,The Woods,Sleater-Kinney,spotify:track:33DbRp1nIjYPYMIlXEfhiX
Same Old Blues,0,Same Old Blues,Phantogram,spotify:track:1pFZO6JH8S4LXMCzgtCIqg
